userID	gender	age	occupation	zip	movieType	mode	median	improvement	Labels
3998	M	45	0	74354	Drama	90	70	14.28	['Chushingura (1962)', 'Ballad of Narayama The (Narayama Bushiko) (1982)', 'About Adam (2000)', 'King of Masks The (Bian Lian) (1996)']
5405	F	50	7	12866	Comedy	90	90	14.40	['Nowhere (1997)', 'Thumbelina (1994)', 'Wanted', 'Pajama Party (1964)']
5293	M	25	12	95030	Drama	90	80	14.24	['Panther (1995)', "Dog's Life A (1920)", 'Man of the Year (1995)', 'Free Enterprise (1998)']
5573	F	35	1	14619	Drama	90	90	13.61	['Mrs. Dalloway (1997)', 'Harmonists The (1997)', 'Cruise The (1998)', 'Tales of Terror (1962)']
5404	M	25	0	30068	Drama	90	90	14.13	['Ilsa She Wolf of the SS (1974)', 'Two Family House (2000)', 'Fun and Fancy Free (1947)', 'Heaven & Earth (1993)']
5402	F	25	0	30102	Drama	90	90	14.29	['Stalker (1979)', 'Love in the Afternoon (1957)', 'Slipper and the Rose The (1976)', 'Better Living Through Circuitry (1999)']
3207	M	35	7	60610	Drama	90	90	14.68	['Henry', 'Good Mother The (1988)', 'Tales of Terror (1962)', 'Shaft in Africa (1973)']
3206	M	18	20	44089	Drama	90	90	14.60	['Hate (Haine La) (1995)', 'Real Blonde The (1997)', 'Damsel in Distress A (1937)', 'Henry Fool (1997)']
3205	F	35	16	80304	Drama	90	90	14.52	['Sleepaway Camp (1983)', 'Mad Love (1995)', "Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Two Family House (2000)']
5181	M	25	7	19003	Drama	90	90	14.15	['Rocketship X-M (1950)', 'Welcome to Woop-Woop (1997)', 'Young Doctors in Love (1982)', 'Splendor (1999)']
3203	M	35	0	90254	Comedy	90	90	14.14	['Sleepaway Camp (1983)', 'Love in the Afternoon (1957)', 'Rough Night in Jericho (1967)', 'What Happened Was... (1994)']
3202	F	18	4	24060	Drama	90	90	13.85	["Widows' Peak (1994)", 'Hype! (1996)', 'Fall (1997)', 'Unforgettable (1996)']
3201	M	45	7	35216	Drama	90	90	13.91	["Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Stalker (1979)', 'Beyond the Mat (2000)', 'Autumn Sonata (Hstsonaten ) (1978)']
3200	F	25	1	98144	Drama	90	90	14.52	['Careful (1992)', 'Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Harmonists The (1997)', 'Source The (1999)']
348	M	50	7	55110	Drama	90	80	14.06	['Barenaked in America (1999)', 'Deterrence (1998)', 'Edge of Seventeen (1998)', 'Love and Other Catastrophes (1996)']
5188	F	35	9	44406	Drama	90	90	14.47	['Sleepaway Camp (1983)', 'Steal Big Steal Little (1995)', 'Dear Diary (Caro Diario) (1994)', 'Man of the Year (1995)']
5189	F	45	7	80304	Drama	90	90	14.06	['Taste of Cherry (1997)', 'It Conquered the World (1956)', 'Beloved (1998)', 'Tetsuo II']
3209	M	25	0	21555	Drama	90	90	14.34	['Bastard Out of Carolina (1996)', 'Funny Bones (1995)', 'Goya in Bordeaux (Goya en Bodeos) (1999)', 'Bread and Chocolate (Pane e cioccolata) (1973)']
3208	M	25	14	30342	Drama	90	90	13.78	['Land and Freedom (Tierra y libertad) (1995)', 'Last Summer in the Hamptons (1995)', 'Slipper and the Rose The (1976)', 'Underneath The (1995)']
5059	M	45	16	22652	Drama	90	90	13.42	['Harmonists The (1997)', 'For All Mankind (1989)', 'He Walked by Night (1948)', 'Julien Donkey-Boy (1999)']
2860	M	35	17	20009	Drama	90	90	14.13	['Six-String Samurai (1998)', "I'm the One That I Want (2000)", 'Beautiful Thing (1996)', 'Hunted The (1995)']
2861	M	25	15	06510	Drama	90	80	14.36	['Chushingura (1962)', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', "Some Mother's Son (1996)"]
2862	M	45	7	55066	Drama	90	50	14.51	["Dog's Life A (1920)", 'Barenaked in America (1999)', 'Othello (1952)', 'Slipper and the Rose The (1976)']
2863	F	25	2	27705	Drama	90	90	14.24	['Velocity of Gary The (1998)', 'Goodbye Lover (1999)', 'Julien Donkey-Boy (1999)', "Player's Club The (1998)"]
2864	F	35	3	11725	Drama	90	60	13.93	['For All Mankind (1989)', "I'm the One That I Want (2000)", 'Fever Pitch (1997)', 'Men With Guns (1997)']
2865	F	25	6	21014	Drama	90	90	13.58	['Love Stinks (1999)', 'Shooting Fish (1997)', 'Make Mine Music (1946)', 'Love Serenade (1996)']
2866	M	25	7	53717	Drama	90	90	13.59	['Screwed (2000)', 'Anatomy (Anatomie) (2000)', 'Dream With the Fishes (1997)', 'Slipper and the Rose The (1976)']
2867	M	45	17	15204	Drama	90	80	13.94	['For All Mankind (1989)', 'Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'Before the Rain (Pred dozhdot) (1994)']
2868	M	35	12	94025	Drama	90	90	13.71	['Mating Habits of the Earthbound Human The (1998)', 'Pest The (1997)', 'Normal Life (1996)', 'I Confess (1953)']
2869	M	50	17	07650	Drama	90	90	13.26	['Barenaked in America (1999)', 'Prisoner of the Mountains (Kavkazsky Plennik) (1996)', 'Mating Habits of the Earthbound Human The (1998)', 'Titus (1999)']
557	M	56	1	30030	Drama	90	90	14.61	['Land and Freedom (Tierra y libertad) (1995)', 'Fun and Fancy Free (1947)', 'Ilsa She Wolf of the SS (1974)', 'Nina Takes a Lover (1994)']
556	F	25	9	37221	Drama	90	90	14.03	['Sleepaway Camp (1983)', 'Idolmaker The (1980)', 'Normal Life (1996)', 'Very Thought of You The (1998)']
551	M	35	20	55116	Drama	90	90	14.29	['Smiling Fish and Goat on Fire (1999)', 'Mating Habits of the Earthbound Human The (1998)', 'Slipper and the Rose The (1976)', 'Love Serenade (1996)']
550	M	45	8	21559	Drama	90	60	14.21	['Chushingura (1962)', 'Kika (1993)', 'Careful (1992)', 'Beat the Devil (1954)']
553	M	25	2	94131	Drama	90	90	14.04	['Unforgettable (1996)', 'Autumn Sonata (Hstsonaten ) (1978)', 'Other Side of Sunday The (Sndagsengler) (1996)', 'Source The (1999)']
552	M	50	18	23456	Drama	90	90	13.98	['Last Summer in the Hamptons (1995)', 'Love Serenade (1996)', 'Psycho Beach Party (2000)', 'Cruise The (1998)']
5054	M	35	2	20818	Drama	90	70	14.95	["Ed's Next Move (1996)", 'Perils of Pauline The (1947)', 'Red Firecracker Green Firecracker (1994)', 'Ilsa She Wolf of the SS (1974)']
5055	F	35	16	97330	Drama	90	90	14.62	['Autumn Sonata (Hstsonaten ) (1978)', 'Trixie (1999)', "'Night Mother (1986)", 'Love in the Afternoon (1957)']
5033	F	56	13	60506	Drama	90	80	14.53	["I'm the One That I Want (2000)", 'Bandits (1997)', "Some Mother's Son (1996)", 'Shawshank Redemption The (1994)']
5458	F	18	2	98102	Drama	90	90	14.15	['Normal Life (1996)', 'Ilsa She Wolf of the SS (1974)', 'Stalker (1979)', 'All the Vermeers in New York (1990)']
5459	F	1	10	99016	Drama	90	90	14.75	['Funeral The (1996)', 'Clean Slate (Coup de Torchon) (1981)', 'Johns (1996)', 'Plunkett & MaCleane (1999)']
3348	M	45	16	94546	Drama	90	90	14.14	['Steal Big Steal Little (1995)', 'Love Serenade (1996)', 'Filth and the Fury The (2000)', 'Splendor (1999)']
3349	F	18	4	92054	Drama	90	90	13.80	['Amazing Panda Adventure The (1995)', 'Psycho Beach Party (2000)', 'Dream With the Fishes (1997)', 'If Lucy Fell (1996)']
3342	F	25	5	92705	Drama	90	80	14.39	["I'm the One That I Want (2000)", 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'King of Masks The (Bian Lian) (1996)']
5451	F	25	1	98115	Drama	90	90	14.54	['Source The (1999)', 'Cool Dry Place A (1998)', 'Ballad of Narayama The (Narayama Bushiko) (1982)', 'Cosi (1996)']
3340	M	45	16	48097	Drama	90	90	14.53	['Aime & Jaguar (1999)', 'Slipper and the Rose The (1976)', 'Mighty The (1998)', 'Before the Rain (Pred dozhdot) (1994)']
3341	M	25	20	91730	Drama	90	90	14.23	['Time Regained (Le Temps Retrouv) (1999)', 'Something for Everyone (1970)', 'Taste of Cherry (1997)', "Ed's Next Move (1996)"]
3346	M	35	7	54016	Drama	90	90	14.38	['Deterrence (1998)', 'Barenaked in America (1999)', 'Chushingura (1962)', 'Beat the Devil (1954)']
3347	F	35	7	91362	Drama	90	80	14.86	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'Raiders of the Lost Ark (1981)', 'Usual Suspects The (1995)']
3344	M	35	0	08902	Drama	90	80	13.61	['Psycho Beach Party (2000)', "Some Mother's Son (1996)", 'Johns (1996)', 'When Night Is Falling (1995)']
3345	M	25	7	18655	Drama	90	80	13.93	['Dream With the Fishes (1997)', 'Clean Slate (Coup de Torchon) (1981)', "Relax... It's Just Sex (1998)", 'Horror Express (1972)']
4524	M	25	2	55113	Drama	90	90	13.48	['Two Family House (2000)', 'Careful (1992)', 'Crime and Punishment in Suburbia (2000)', 'Grateful Dead (1995)']
4258	M	25	17	19711	Drama	90	85	14.71	['Barenaked in America (1999)', 'Time Regained (Le Temps Retrouv) (1999)', 'Tales of Terror (1962)', 'Scarlet Letter The (1926)']
4251	M	45	7	60139	Drama	90	90	13.85	['Dear Diary (Caro Diario) (1994)', "Player's Club The (1998)", 'Henry', 'Alien Escape (1995)']
4250	F	50	0	33313	Drama	90	90	13.64	['Last Summer in the Hamptons (1995)', 'Steal Big Steal Little (1995)', 'Opportunists The (1999)', 'Filth and the Fury The (2000)']
4253	M	45	11	03301	Drama	90	90	14.45	['Sleepaway Camp (1983)', 'Plunkett & MaCleane (1999)', 'Time Regained (Le Temps Retrouv) (1999)', 'Black Sabbath (Tre Volti Della Paura I) (1963)']
4252	F	35	3	28262	Drama	90	90	13.80	['Perfect Blue (1997)', 'Onegin (1999)', 'Terrorist The (Malli) (1998)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)']
4257	M	50	16	38122	Drama	90	90	14.42	['Julien Donkey-Boy (1999)', 'About Adam (2000)', 'He Walked by Night (1948)', "Isn't She Great? (2000)"]
4256	F	1	2	78945	Drama	90	70	14.44	["I'm the One That I Want (2000)", 'Cruise The (1998)', 'Godfather The (1972)', 'Sanjuro (1962)']
5532	M	25	17	27408	Drama	90	90	14.44	['Grateful Dead (1995)', 'Last Summer in the Hamptons (1995)', 'Innocents The (1961)', 'From the Journals of Jean Seberg (1995)']
5531	M	50	17	09056	Drama	90	90	13.83	['Blue Collar (1978)', 'Boondock Saints The (1999)', 'My Tutor (1983)', 'Character (Karakter) (1997)']
5530	F	18	4	63141	Drama	90	90	14.70	['Time Regained (Le Temps Retrouv) (1999)', 'Stalker (1979)', 'Traveller (1997)', 'Nobody Loves Me (Keiner liebt mich) (1994)']
5536	M	25	16	67204	Drama	90	90	14.13	['Naked (1993)', 'Barenaked in America (1999)', 'Hell in the Pacific (1968)', 'Urbania (2000)']
5535	M	25	15	94538	Drama	90	90	14.18	['American Pimp (1999)', "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)", 'Dear Diary (Caro Diario) (1994)', 'From the Journals of Jean Seberg (1995)']
5534	M	45	16	30102	Drama	90	85	13.52	['Girl on the Bridge The (La Fille sur le Pont) (1999)', 'Faust (1994)', 'Circus The (1928)', 'Across the Sea of Time (1995)']
4523	M	18	2	55304	Drama	90	90	14.31	['Phantasm IV', 'Mad Dog Time (1996)', 'King Creole (1958)', 'Butterfly (La Lengua de las Mariposas) (2000)']
5539	F	25	20	91403	Drama	90	90	14.46	['Mad Dog Time (1996)', 'Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Schizopolis (1996)', 'Six-String Samurai (1998)']
5538	M	45	12	55102	Drama	90	80	14.82	['Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Sanjuro (1962)', 'Raiders of the Lost Ark (1981)']
644	M	25	20	93704	Drama	90	90	14.28	['Barenaked in America (1999)', 'Hate (Haine La) (1995)', 'Killing of Sister George The (1968)', 'Clean Slate (Coup de Torchon) (1981)']
512	M	35	0	55379	Drama	90	80	14.14	['Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Sanjuro (1962)', 'Bandits (1997)']
6017	F	35	7	21117	Drama	90	80	14.47	['Sanjuro (1962)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Godfather The (1972)']
689	F	50	0	48103	Drama	90	90	14.44	['Steal Big Steal Little (1995)', 'Sum of Us The (1994)', 'Story of G.I. Joe The (1945)', 'Love & Sex (2000)']
688	M	56	13	13407	Drama	90	60	14.51	['For All Mankind (1989)', 'Chushingura (1962)', 'Godfather The (1972)', 'Sanjuro (1962)']
685	M	25	4	27514	Drama	90	90	13.87	['Love & Sex (2000)', 'Tic Code The (1998)', 'Passion of Mind (1999)', 'Committed (2000)']
684	M	25	4	27510	Drama	90	90	14.16	['Goodbye Lover (1999)', 'Julien Donkey-Boy (1999)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)', 'Greatest Show on Earth The (1952)']
687	F	25	7	14136	Drama	90	90	14.40	['Autumn Sonata (Hstsonaten ) (1978)', 'Twilight (1998)', 'Limbo (1999)', 'Stealing Home (1988)']
3069	M	18	4	97470	Drama	90	90	14.22	['Crime and Punishment in Suburbia (2000)', 'Autumn Sonata (Hstsonaten ) (1978)', 'Grateful Dead (1995)', 'Alan Smithee Film']
681	M	35	7	30501	Drama	90	70	14.18	['Grateful Dead (1995)', 'Ilsa She Wolf of the SS (1974)', 'Hear My Song (1991)', 'From the Journals of Jean Seberg (1995)']
683	M	25	4	27514	Drama	90	90	13.33	['Bandits (1997)', 'Character (Karakter) (1997)', 'Tic Code The (1998)', 'Barcelona (1994)']
682	M	25	4	27510	Drama	90	90	13.91	["Joe Gould's Secret (2000)", 'Hi-Lo Country The (1998)', 'Very Thought of You The (1998)', 'Perfect Blue (1997)']
4260	M	25	16	59079	Drama	90	90	13.49	['Time Regained (Le Temps Retrouv) (1999)', 'Cosi (1996)', 'Chuck & Buck (2000)', 'Only Angels Have Wings (1939)']
622	M	25	0	92612	Drama	90	70	14.68	['Before the Rain (Pred dozhdot) (1994)', 'Shawshank Redemption The (1994)', 'Godfather The (1972)', "Schindler's List (1993)"]
5425	M	18	4	53211	Drama	90	70	14.46	['For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)', 'King of Masks The (Bian Lian) (1996)']
3436	M	35	0	98503	Drama	90	90	13.85	['Welcome to Woop-Woop (1997)', 'Free Enterprise (1998)', "Brain That Wouldn't Die The (1962)", 'Keys to Tulsa (1997)']
4592	M	18	4	66044	Drama	90	90	14.50	['Perfect Blue (1997)', 'Beloved (1998)', 'Naked (1993)', 'My Life So Far (1999)']
4389	M	25	4	48072	Drama	90	90	14.37	['Mad Dog Time (1996)', 'Stalker (1979)', 'Careful (1992)', 'Damsel in Distress A (1937)']
4388	M	45	3	75074	Drama	90	90	14.38	['Love Serenade (1996)', 'Other Side of Sunday The (Sndagsengler) (1996)', 'Smiling Fish and Goat on Fire (1999)', 'Wisdom (1986)']
5629	M	25	14	02465	Drama	90	90	13.96	['Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Taste of Cherry (1997)', 'Seven Beauties (Pasqualino Settebellezze) (1976)', 'Eighth Day The (Le Huitime jour ) (1996)']
2036	F	25	14	90046	Drama	90	90	14.12	['Dear Diary (Caro Diario) (1994)', 'Julien Donkey-Boy (1999)', 'New Age The (1994)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)']
5627	M	25	0	07040	Drama	90	90	13.83	['Ilsa She Wolf of the SS (1974)', 'Carnival of Souls (1962)', 'Land and Freedom (Tierra y libertad) (1995)', 'Operation Condor 2 (Longxiong hudi) (1990)']
5626	M	56	16	32043	Drama	90	90	14.32	['Nil By Mouth (1997)', 'Sarafina! (1992)', 'Among Giants (1998)', 'Psycho Beach Party (2000)']
5625	M	25	1	01760	Drama	90	90	13.76	['Touch (1997)', "Widows' Peak (1994)", 'Come See the Paradise (1990)', 'Mad Dog Time (1996)']
5624	M	25	7	19380	Drama	90	80	13.75	['Slipper and the Rose The (1976)', 'Nil By Mouth (1997)', 'Bandit Queen (1994)', 'Flower of My Secret The (La Flor de Mi Secreto) (1995)']
4918	F	18	12	84107	Drama	90	90	14.69	['Real Blonde The (1997)', 'Schizopolis (1996)', 'Love Serenade (1996)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)']
2743	M	25	14	72601	Drama	90	90	14.32	['Blue in the Face (1995)', 'Thousand Acres A (1997)', 'Nina Takes a Lover (1994)', 'Ilsa She Wolf of the SS (1974)']
5621	M	25	7	02135	Drama	90	90	14.25	['American Pimp (1999)', 'Henry Fool (1997)', 'Breakfast of Champions (1999)', 'Phantasm III']
5620	M	35	14	55330	Drama	90	90	14.51	['I Confess (1953)', 'Stalker (1979)', 'Queens Logic (1991)', "God Said 'Ha!' (1998)"]
407	M	18	17	89503	Drama	90	70	14.31	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Godfather The (1972)']
406	M	25	20	55105	Drama	90	90	14.34	['Land and Freedom (Tierra y libertad) (1995)', 'Another Day in Paradise (1998)', 'Crime and Punishment in Suburbia (2000)', 'Fall (1997)']
405	M	56	1	13077	Drama	90	90	14.87	['Stonewall (1995)', 'For All Mankind (1989)', 'Filth and the Fury The (2000)', "I'm the One That I Want (2000)"]
2742	M	25	17	36092	Drama	90	80	14.17	['Slipper and the Rose The (1976)', 'Taste of Cherry (1997)', 'War Zone The (1999)', 'Beloved (1998)']
403	M	18	4	02138	Drama	90	90	14.42	['Crime and Punishment in Suburbia (2000)', 'Love & Sex (2000)', 'Steal Big Steal Little (1995)', 'Heavyweights (1994)']
402	M	25	11	55427	Drama	90	90	14.12	['Kronos (1957)', "God Said 'Ha!' (1998)", 'Another Day in Paradise (1998)', 'Cross of Iron (1977)']
401	M	18	0	55129	Drama	90	70	14.22	['How to Stuff a Wild Bikini (1965)', 'Saltmen of Tibet The (1997)', 'Wings (1927)', 'Slipper and the Rose The (1976)']
451	M	56	13	54720	Drama	90	90	13.78	['Wide Awake (1998)', 'Georgia (1995)', 'Harmonists The (1997)', 'Beloved (1998)']
4848	F	35	6	54971	Drama	90	90	14.16	['Mad Dog Time (1996)', 'Sleepaway Camp (1983)', 'From the Journals of Jean Seberg (1995)', 'Solar Crisis (1993)']
4972	M	35	0	95118	Drama	90	90	14.74	['Schizopolis (1996)', 'Ladybird Ladybird (1994)', 'Normal Life (1996)', 'Funny Bones (1995)']
409	M	18	12	55122	Drama	90	90	14.23	['Cruise The (1998)', 'Idolmaker The (1980)', 'Normal Life (1996)', 'Tetsuo II']
2032	M	50	14	44614	Drama	90	90	13.88	['Love Stinks (1999)', 'Hi-Lo Country The (1998)', 'Hurlyburly (1998)', 'Last Summer in the Hamptons (1995)']
3834	M	18	2	02322	Drama	90	90	14.88	['Very Thought of You The (1998)', 'House of the Spirits The (1993)', 'Wisdom (1986)', 'Steal Big Steal Little (1995)']
3835	M	25	7	40515	Drama	90	80	14.44	['Love Serenade (1996)', 'Last Days The (1998)', 'My Life So Far (1999)', 'Quatermass II (1957)']
3836	F	50	8	84770	Drama	90	90	14.42	['Real Blonde The (1997)', 'Smiling Fish and Goat on Fire (1999)', 'Last Time I Committed Suicide The (1997)', 'Shaft in Africa (1973)']
3837	M	25	17	28804	Drama	90	90	13.77	['Barenaked in America (1999)', 'Tango Lesson The (1997)', 'Amazing Panda Adventure The (1995)', 'Ballad of Narayama The (Narayama Bushiko) (1982)']
3830	M	18	4	60630	Drama	90	90	14.22	['Nightwatch (1997)', 'Great Day in Harlem A (1994)', 'Chungking Express (1994)', 'Barenaked in America (1999)']
2747	F	18	4	90025	Drama	90	90	14.27	['My Life So Far (1999)', 'Fall (1997)', 'Kaspar Hauser (1993)', 'Killer']
3832	F	25	7	43214	Drama	90	90	14.17	['Careful (1992)', 'Beyond Silence (1996)', 'Source The (1999)', 'Mr. Death']
3833	M	25	1	68516	Drama	90	90	14.16	['Julien Donkey-Boy (1999)', 'Killer', 'Splendor (1999)', 'My Life So Far (1999)']
454	M	25	20	55092	Drama	90	90	14.04	['Henry', 'Head On (1998)', 'Grateful Dead (1995)', 'Illuminata (1998)']
2746	M	50	14	50265-2850	Drama	90	90	14.28	['How to Be a Player (1997)', 'Rocketship X-M (1950)', 'Hugo Pool (1997)', 'Killer Shrews The (1959)']
3838	F	25	14	10033	Drama	90	60	13.95	['Chushingura (1962)', 'Anne Frank Remembered (1995)', 'Maya Lin', 'For All Mankind (1989)']
3839	M	50	14	02651	Drama	90	90	13.91	['Autumn Sonata (Hstsonaten ) (1978)', 'Goodbye Lover (1999)', 'Kaspar Hauser (1993)', 'Duel in the Sun (1946)']
5995	F	35	1	14618	Drama	90	90	13.85	['Holy Man (1998)', 'Passion of Mind (1999)', 'Love & Sex (2000)', 'Tic Code The (1998)']
4844	M	45	7	03840	Drama	90	90	13.82	['Ilsa She Wolf of the SS (1974)', 'Barenaked in America (1999)', 'American Dream (1990)', 'Get Bruce (1999)']
4033	M	25	6	43551	Drama	90	70	14.56	['Slipper and the Rose The (1976)', 'Rain (1932)', "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)", 'Frankie Starlight (1995)']
4032	M	25	12	56301	Drama	90	90	14.66	['Visitors The (Les Visiteurs) (1993)', 'My Tutor (1983)', 'Smiling Fish and Goat on Fire (1999)', 'Six-String Samurai (1998)']
5991	F	35	20	94025	Drama	90	90	14.95	['Barenaked in America (1999)', 'Taste of Cherry (1997)', 'Head On (1998)', 'Smiling Fish and Goat on Fire (1999)']
5990	F	25	20	90046	Drama	90	90	14.01	['Ilsa She Wolf of the SS (1974)', 'Tango Lesson The (1997)', 'Cold Fever ( kldum klaka) (1994)', 'New Age The (1994)']
5993	F	50	20	50010	Drama	90	90	14.30	['Source The (1999)', 'Lovers on the Bridge The (Les Amants du Pont-Neuf) (1991)', 'Poison (1991)', 'Clean Slate (Coup de Torchon) (1981)']
4845	F	25	1	55413	Drama	90	90	13.96	['Fall (1997)', 'Deterrence (1998)', 'Battling Butler (1926)', 'Love Stinks (1999)']
4039	M	25	16	97401	Drama	90	90	14.36	['Visitors The (Les Visiteurs) (1993)', 'Loss of Sexual Innocence The (1999)', 'Idolmaker The (1980)', 'Bastard Out of Carolina (1996)']
5999	F	25	1	55455	Drama	90	70	13.79	['For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'Raiders of the Lost Ark (1981)']
5998	M	18	4	61820	Drama	90	90	14.31	['Dream With the Fishes (1997)', 'Blue Collar (1978)', 'Funny Bones (1995)', 'Star Maps (1997)']
4981	M	50	1	55406	Drama	90	90	14.37	["Isn't She Great? (2000)", 'Head On (1998)', 'Bliss (1997)', 'Poison (1991)']
4599	F	35	0	04287	Drama	90	90	14.55	['Ilsa She Wolf of the SS (1974)', 'Love Serenade (1996)', 'Grateful Dead (1995)', 'Black Cat White Cat (Crna macka beli macor) (1998)']
4734	M	50	1	93105	Drama	90	90	14.49	['Julien Donkey-Boy (1999)', 'House of the Spirits The (1993)', 'Psycho Beach Party (2000)', 'Phantasm IV']
5106	F	35	1	19348	Drama	90	90	13.85	['Adventures of Elmo in Grouchland The (1999)', 'Before the Rain (Pred dozhdot) (1994)', 'Lonely Are the Brave (1962)', 'Nina Takes a Lover (1994)']
4735	M	45	3	50312	Drama	90	90	14.24	['Love Serenade (1996)', 'Steal Big Steal Little (1995)', 'Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Shooting Fish (1997)']
